source_run,latitude,longitude,address,heading,filename,tent_prediction_count,max_conf,classes_seen
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0272439911,-118.246336711,"1354 E NEWTON ST, 90021",270,34.0272439911_-118.246336711_270.jpg,1,0.7627,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0057425301,-118.25652746,"43RD ST AT CENTRAL AVE, 90011",0,34.0057425301_-118.25652746_0.jpg,3,0.7739,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0277756867,-118.26774512,"120 W 23RD ST, 90007",90,34.0277756867_-118.26774512_90.jpg,1,0.8282,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,33.9759899372,-118.265442722,"7007 S AVALON BLVD, 90003",270,33.9759899372_-118.265442722_270.jpg,1,0.6986,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.2025066956,-118.418375908,"7251 N ETHEL AVE, 91605",0,34.2025066956_-118.418375908_0.jpg,1,0.8536,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.2025066956,-118.418375908,"7251 N ETHEL AVE, 91605",180,34.2025066956_-118.418375908_180.jpg,1,0.6694,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0373136622,-118.24417807,"729 S CERES AVE, 90021",0,34.0373136622_-118.24417807_0.jpg,1,0.8844,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0232251315,-118.243397711,"1610 E 16TH ST, 90021",90,34.0232251315_-118.243397711_90.jpg,1,0.8328,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0299035348,-118.442772995,"GATEWAY BLVD AT SANTA MONICA FRWY, 90064",270,34.0299035348_-118.442772995_270.jpg,1,0.8743,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0420792328,-118.280045648,"1135 W VENICE BLVD, 90015",180,34.0420792328_-118.280045648_180.jpg,2,0.8768,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0420792328,-118.280045648,"1135 W VENICE BLVD, 90015",270,34.0420792328_-118.280045648_270.jpg,1,0.9188,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0734949083,-118.372365255,"131 S KINGS ROAD, 90048",270,34.0734949083_-118.372365255_270.jpg,1,0.7296,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0448547983,-118.243349329,"426 S SAN PEDRO ST, 90013",0,34.0448547983_-118.243349329_0.jpg,2,0.8618,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0448547983,-118.243349329,"426 S SAN PEDRO ST, 90013",180,34.0448547983_-118.243349329_180.jpg,2,0.7431,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0235789871,-118.274493872,"301 W 30TH ST, 90007",0,34.0235789871_-118.274493872_0.jpg,2,0.8494,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.115106499,-118.183741626,"6218 N YORK BLVD, 90042",90,34.115106499_-118.183741626_90.jpg,1,0.7643,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0759038501,-118.367233688,"8154 W BEVERLY BLVD, 90048",270,34.0759038501_-118.367233688_270.jpg,1,0.847,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.1668884569,-118.371605787,"11036 W WEDDINGTON ST, 91601",180,34.1668884569_-118.371605787_180.jpg,1,0.896,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.1040732511,-118.253631289,"2332 W RIVERSIDE DR, 90039",90,34.1040732511_-118.253631289_90.jpg,1,0.6286,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,33.9855067701,-118.437300373,"MINDANAO WAY AT GLENCOE AVE, 90292",270,33.9855067701_-118.437300373_270.jpg,1,0.6616,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.1877816925,-118.447082366,"14411 W GILMORE ST, 91401",0,34.1877816925_-118.447082366_0.jpg,1,0.6577,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0185684609,-118.263561235,"655 E 30TH ST, 90011",0,34.0185684609_-118.263561235_0.jpg,1,0.9061,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0185684609,-118.263561235,"655 E 30TH ST, 90011",270,34.0185684609_-118.263561235_270.jpg,2,0.8001,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.3008823548,-118.460238735,"15031 W OSWALD ST, 91342",180,34.3008823548_-118.460238735_180.jpg,1,0.9059,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0443732314,-118.244029663,"429 E 5TH ST, 90013",180,34.0443732314_-118.244029663_180.jpg,1,0.6877,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0443732314,-118.244029663,"429 E 5TH ST, 90013",270,34.0443732314_-118.244029663_270.jpg,1,0.7671,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.1105572168,-118.190849156,"AVENUE 59 AT FIGUEROA ST, 90042",90,34.1105572168_-118.190849156_90.jpg,2,0.9207,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.1105572168,-118.190849156,"AVENUE 59 AT FIGUEROA ST, 90042",180,34.1105572168_-118.190849156_180.jpg,2,0.9126,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0026495399,-118.280363271,"356 1/2 W 45TH ST, 90037",270,34.0026495399_-118.280363271_270.jpg,1,0.6899,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0841027676,-118.347664721,"717 N ALTA VISTA BLVD, 90046",180,34.0841027676_-118.347664721_180.jpg,1,0.941,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,33.9965891064,-118.279792226,"341 W 51ST ST, 90037",270,33.9965891064_-118.279792226_270.jpg,1,0.6305,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0940440576,-118.32136696,"1255 N BEACHWOOD DR, 90038",90,34.0940440576_-118.32136696_90.jpg,1,0.8847,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0334693773,-118.441583237,"11460 W GATEWAY BLVD, 90064",180,34.0334693773_-118.441583237_180.jpg,1,0.881,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0342801787,-118.333104873,"2507 S BRONSON AVE, 90018",90,34.0342801787_-118.333104873_90.jpg,1,0.6923,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.042829577,-118.274500053,"1317 S ALBANY ST, 90015",0,34.042829577_-118.274500053_0.jpg,1,0.6363,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0180897691,-118.408718135,"10757 W VENICE BLVD, 90034",90,34.0180897691_-118.408718135_90.jpg,1,0.772,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0902401189,-118.286759203,"1014 N VIRGIL AVE, 90029",0,34.0902401189_-118.286759203_0.jpg,1,0.8887,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,33.973977651,-118.260210907,"815 E 73RD ST, 90001",180,33.973977651_-118.260210907_180.jpg,1,0.8321,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.1135452892,-118.244827768,"3020 W SAN FERNANDO ROAD, 90065",90,34.1135452892_-118.244827768_90.jpg,1,0.6133,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.2399733094,-118.400965291,"9415 N TELFAIR AVE, 91352",90,34.2399733094_-118.400965291_90.jpg,1,0.8362,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0755123861,-118.383629073,"102 N ROBERTSON BLVD, 90048",180,34.0755123861_-118.383629073_180.jpg,1,0.6323,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0899244465,-118.295178363,"1017 N HELIOTROPE DR, 90029",270,34.0899244465_-118.295178363_270.jpg,1,0.6485,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0180879931,-118.204231023,"3463 E PICO BLVD, 90023",180,34.0180879931_-118.204231023_180.jpg,1,0.9018,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0769257241,-118.290685966,"311 N JUANITA AVE, 90004",180,34.0769257241_-118.290685966_180.jpg,1,0.6523,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0769257241,-118.290685966,"311 N JUANITA AVE, 90004",270,34.0769257241_-118.290685966_270.jpg,1,0.9046,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0571767663,-118.298942823,"819 S MARIPOSA AVE, 90005",0,34.0571767663_-118.298942823_0.jpg,1,0.7541,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0236284901,-118.233484474,"2193 E 14TH ST, 90021",270,34.0236284901_-118.233484474_270.jpg,1,0.7301,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0573299657,-118.274219747,"1917 W WILSHIRE BLVD, 90057",90,34.0573299657_-118.274219747_90.jpg,1,0.7544,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0804273469,-118.309806429,"4911 W MAPLEWOOD AVE, 90004",270,34.0804273469_-118.309806429_270.jpg,2,0.8548,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.061617946,-118.258461238,"114 N TOLUCA ST, 90026",180,34.061617946_-118.258461238_180.jpg,1,0.7141,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.2367230496,-118.368617354,"10909 W TUXFORD ST, 91352",90,34.2367230496_-118.368617354_90.jpg,1,0.7015,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0738788001,-118.210262706,"3001 N NORTH BROADWAY, 90031",180,34.0738788001_-118.210262706_180.jpg,1,0.6487,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0796661922,-118.293049851,"517 N NEW HAMPSHIRE AVE, 90004",270,34.0796661922_-118.293049851_270.jpg,1,0.8905,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0728358409,-118.290421975,"108 S BIMINI PL, 90004",270,34.0728358409_-118.290421975_270.jpg,1,0.6779,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,33.9819590507,-118.311242494,"1969 W GAGE AVE, 90047",180,33.9819590507_-118.311242494_180.jpg,1,0.8154,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0563606521,-118.265866823,"520 S COLUMBIA AVE, 90017",90,34.0563606521_-118.265866823_90.jpg,1,0.7463,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.1857560424,-118.450371559,"14575 W FRIAR ST, 91411",180,34.1857560424_-118.450371559_180.jpg,1,0.7431,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,33.9888962687,-118.27273065,"5830 S WOODLAWN AVE, 90003",270,33.9888962687_-118.27273065_270.jpg,1,0.6916,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0347812768,-118.269034063,"1801 S HOPE ST, 90015",0,34.0347812768_-118.269034063_0.jpg,1,0.8562,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0347812768,-118.269034063,"1801 S HOPE ST, 90015",90,34.0347812768_-118.269034063_90.jpg,1,0.88,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.1798293135,-118.533278246,"18374 W OXNARD ST, 91356",0,34.1798293135_-118.533278246_0.jpg,1,0.7888,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0526189827,-118.298977144,"OLYMPIC BLVD AT MARIPOSA AVE, 90006",0,34.0526189827_-118.298977144_0.jpg,1,0.8249,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,33.9945872948,-118.475867807,"202 E SUNSET AVE, 90291",90,33.9945872948_-118.475867807_90.jpg,2,0.8447,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,33.9945872948,-118.475867807,"202 E SUNSET AVE, 90291",180,33.9945872948_-118.475867807_180.jpg,3,0.8529,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0665498433,-118.269368054,"115 N MOUNTAIN VIEW AVE, 90026",90,34.0665498433_-118.269368054_90.jpg,1,0.9463,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.2378124932,-118.603811881,"9218 N JORDAN AVE, 91311",0,34.2378124932_-118.603811881_0.jpg,2,0.804,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,33.7836684679,-118.239202724,"939 N VREELAND AVE, 90744",0,33.7836684679_-118.239202724_0.jpg,1,0.9069,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.2254999041,-118.386936001,"8567 N CAYUGA AVE, 91352",180,34.2254999041_-118.386936001_180.jpg,1,0.7644,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.1756905494,-118.570170201,"20066 W HATTERAS ST, 91367",270,34.1756905494_-118.570170201_270.jpg,1,0.8085,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0493473218,-118.437191747,"10872 W SANTA MONICA BLVD, 90025",90,34.0493473218_-118.437191747_90.jpg,1,0.8193,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0706770823,-118.164219265,"2238 N LILLYVALE AVE, 90032",90,34.0706770823_-118.164219265_90.jpg,1,0.6108,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.2426661739,-118.594777521,"9501 N ETON AVE, 91311",180,34.2426661739_-118.594777521_180.jpg,1,0.7417,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,33.9967228251,-118.417361379,"4460 S KENSINGTON ROAD, 90066",270,33.9967228251_-118.417361379_270.jpg,1,0.6905,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0284320737,-118.240937702,"918 S LONG BEACH AVE, 90021",90,34.0284320737_-118.240937702_90.jpg,1,0.8862,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0618505406,-118.310809481,"3855 W WILSHIRE BLVD, 90010",270,34.0618505406_-118.310809481_270.jpg,1,0.9117,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.1906988639,-118.399714917,"6620 N ST CLAIR AVE, 91606",270,34.1906988639_-118.399714917_270.jpg,1,0.7039,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0863313579,-118.308656761,"5123 W LEMON GROVE AVE, 90029",0,34.0863313579_-118.308656761_0.jpg,2,0.8404,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0539006743,-118.27401772,"736 S BURLINGTON AVE, 90057",180,34.0539006743_-118.27401772_180.jpg,1,0.8288,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0275166473,-118.232006005,"1484 S MATEO ST, 90021",270,34.0275166473_-118.232006005_270.jpg,1,0.6382,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.1735415997,-118.553506445,"TAMPA AVE AT VENTURA FRWY, 91356",270,34.1735415997_-118.553506445_270.jpg,1,0.7247,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,33.9981121784,-118.256044874,"1119 E 50TH ST, 90011",0,33.9981121784_-118.256044874_0.jpg,1,0.9093,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.2573981436,-118.586806865,"20801 W DEVONSHIRE ST, 91311",90,34.2573981436_-118.586806865_90.jpg,1,0.6324,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.3006458634,-118.459986924,"15030 W OSWALD ST, 91342",90,34.3006458634_-118.459986924_90.jpg,1,0.8418,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0184555379,-118.244843713,"2015 S COMPTON AVE, 90011",90,34.0184555379_-118.244843713_90.jpg,2,0.8852,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0417489552,-118.205060229,"2727 E 1ST ST, 90033",0,34.0417489552_-118.205060229_0.jpg,1,0.6654,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0417489552,-118.205060229,"2727 E 1ST ST, 90033",180,34.0417489552_-118.205060229_180.jpg,2,0.764,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0282012286,-118.248515067,"1428 S ESSEX ST, 90021",270,34.0282012286_-118.248515067_270.jpg,1,0.8322,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0237339478,-118.233882585,"2181 E 14TH ST, 90021",180,34.0237339478_-118.233882585_180.jpg,1,0.7408,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0237339478,-118.233882585,"2181 E 14TH ST, 90021",270,34.0237339478_-118.233882585_270.jpg,2,0.8271,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0341037335,-118.269062898,"1824 S HOPE ST, 90015",90,34.0341037335_-118.269062898_90.jpg,1,0.8619,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0898850708,-118.306549494,"SIERRA VISTA AVE AT SERRANO AVE, 90029",0,34.0898850708_-118.306549494_0.jpg,1,0.8719,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0898850708,-118.306549494,"SIERRA VISTA AVE AT SERRANO AVE, 90029",90,34.0898850708_-118.306549494_90.jpg,2,0.8049,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0898850708,-118.306549494,"SIERRA VISTA AVE AT SERRANO AVE, 90029",270,34.0898850708_-118.306549494_270.jpg,1,0.6664,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,33.972923926,-118.278537885,"7329 S BROADWAY, 90003",90,33.972923926_-118.278537885_90.jpg,1,0.729,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0467609758,-118.285536042,"1315 S ARAPAHOE ST, 90006",270,34.0467609758_-118.285536042_270.jpg,1,0.8624,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0340719105,-118.440811672,"11406 W PICO BLVD, 90064",90,34.0340719105_-118.440811672_90.jpg,1,0.8212,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.1571957602,-118.379984239,"4750 N KRAFT AVE, 91602",0,34.1571957602_-118.379984239_0.jpg,1,0.8643,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,33.9976832828,-118.460724632,"1407 S LINCOLN BLVD, 90291",180,33.9976832828_-118.460724632_180.jpg,1,0.7032,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.1713079812,-118.376431014,"5547 N ELMER AVE, 91601",0,34.1713079812_-118.376431014_0.jpg,1,0.6929,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0672484763,-118.292482147,"3322 W 4TH ST, 90020",270,34.0672484763_-118.292482147_270.jpg,1,0.826,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0786691653,-118.164666864,"5516 E ALHAMBRA AVE, 90032",90,34.0786691653_-118.164666864_90.jpg,1,0.6434,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.027282254,-118.366404223,"5501 W BODEN ST, 90016",0,34.027282254_-118.366404223_0.jpg,1,0.8369,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.030129648,-118.387543932,"8875 W VENICE BLVD, 90034",180,34.030129648_-118.387543932_180.jpg,1,0.6459,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.027073309,-118.245655773,"1355 E NEWTON ST, 90021",270,34.027073309_-118.245655773_270.jpg,1,0.8071,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,33.9896798354,-118.475992282,"1017 S OCEAN FRONT WALK, 90291",0,33.9896798354_-118.475992282_0.jpg,1,0.7244,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0497338717,-118.219970974,"214 N ECHANDIA ST, 90033",90,34.0497338717_-118.219970974_90.jpg,1,0.794,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.1685977143,-118.364893154,"10732 W CHANDLER BLVD, 91601",270,34.1685977143_-118.364893154_270.jpg,1,0.7334,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.2276549847,-118.533009993,"18342 W EDDY ST, 91325",180,34.2276549847_-118.533009993_180.jpg,1,0.8319,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0494021322,-118.196010401,"3016 E WABASH AVE, 90063",180,34.0494021322_-118.196010401_180.jpg,2,0.8144,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0328209459,-118.267510749,"1843 S OLIVE ST, 90015",0,34.0328209459_-118.267510749_0.jpg,1,0.7678,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0328209459,-118.267510749,"1843 S OLIVE ST, 90015",270,34.0328209459_-118.267510749_270.jpg,1,0.9127,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0297018907,-118.397562835,"3358 S OAKHURST AVE, 90034",270,34.0297018907_-118.397562835_270.jpg,1,0.8878,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0342864939,-118.360677029,"5421 W APPLE ST, 90016",90,34.0342864939_-118.360677029_90.jpg,1,0.7529,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.2573030157,-118.499084315,"16830 W DEVONSHIRE ST, 91344",0,34.2573030157_-118.499084315_0.jpg,2,0.8588,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0276327093,-118.267428334,"114 W 23RD ST, 90007",180,34.0276327093_-118.267428334_180.jpg,1,0.6539,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0315749618,-118.33124858,"4061 W 28TH ST, 90018",270,34.0315749618_-118.33124858_270.jpg,1,0.7518,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0628949213,-118.362613024,"6128 W WILSHIRE BLVD, 90048",0,34.0628949213_-118.362613024_0.jpg,3,0.8535,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0628949213,-118.362613024,"6128 W WILSHIRE BLVD, 90048",90,34.0628949213_-118.362613024_90.jpg,1,0.8534,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0786438642,-118.376416968,"418 N LA CIENEGA BLVD, 90048",270,34.0786438642_-118.376416968_270.jpg,1,0.6084,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0764191302,-118.373056872,"308 N ORLANDO AVE, 90048",270,34.0764191302_-118.373056872_270.jpg,1,0.8716,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0833595412,-118.29648496,"672 N KENMORE AVE, 90004",180,34.0833595412_-118.29648496_180.jpg,1,0.8025,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0572410165,-118.295579913,"813 S CATALINA ST, 90005",180,34.0572410165_-118.295579913_180.jpg,2,0.8444,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0572410165,-118.295579913,"813 S CATALINA ST, 90005",270,34.0572410165_-118.295579913_270.jpg,1,0.9224,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0683304861,-118.295297024,"322 S CATALINA ST, 90020",90,34.0683304861_-118.295297024_90.jpg,1,0.8616,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0526069634,-118.272316141,"759 S UNION AVE, 90017",0,34.0526069634_-118.272316141_0.jpg,1,0.7376,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0222346983,-118.240334447,"1630 S MCGARRY ST, 90021",0,34.0222346983_-118.240334447_0.jpg,1,0.7412,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0160919208,-118.230553511,"2401 S SANTA FE AVE, 90058",0,34.0160919208_-118.230553511_0.jpg,1,0.779,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0160919208,-118.230553511,"2401 S SANTA FE AVE, 90058",90,34.0160919208_-118.230553511_90.jpg,1,0.9043,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0781457517,-118.291932362,"411 N VERMONT AVE, 90004",180,34.0781457517_-118.291932362_180.jpg,1,0.8273,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.036681774,-118.251282912,"967 S SAN PEDRO ST, 90015",0,34.036681774_-118.251282912_0.jpg,2,0.8408,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.036681774,-118.251282912,"967 S SAN PEDRO ST, 90015",270,34.036681774_-118.251282912_270.jpg,3,0.8477,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.1466789227,-118.396004802,"12095 W VALLEYHEART DR, 91604",90,34.1466789227_-118.396004802_90.jpg,1,0.6526,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0150030956,-118.265105549,"3400 S AVALON BLVD, 90011",180,34.0150030956_-118.265105549_180.jpg,1,0.7387,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0269526144,-118.242022678,"1230 S COMPTON AVE, 90021",90,34.0269526144_-118.242022678_90.jpg,1,0.8921,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0707745371,-118.280460663,"101 S OCCIDENTAL BLVD, 90057",270,34.0707745371_-118.280460663_270.jpg,4,0.868,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0302761704,-118.24580665,"1174 E 12TH ST, 90021",180,34.0302761704_-118.24580665_180.jpg,1,0.8363,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0919816498,-118.162177641,"5444 E HUNTINGTON DR SOUTH, 90032",180,34.0919816498_-118.162177641_180.jpg,1,0.8464,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0978055583,-118.299341319,"1444 N MARIPOSA AVE, 90027",180,34.0978055583_-118.299341319_180.jpg,1,0.8836,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0511929213,-118.307325004,"1048 S OXFORD AVE, 90006",90,34.0511929213_-118.307325004_90.jpg,1,0.94,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0511929213,-118.307325004,"1048 S OXFORD AVE, 90006",180,34.0511929213_-118.307325004_180.jpg,2,0.748,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0442026249,-118.224777924,"1440 E BOYD ST, 90033",90,34.0442026249_-118.224777924_90.jpg,1,0.8494,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0377476837,-118.297711443,"2013 1/2 S RAYMOND AVE, 90007",90,34.0377476837_-118.297711443_90.jpg,1,0.8515,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.3089983591,-118.428923319,"13535 W HUBBARD ST, 91342",90,34.3089983591_-118.428923319_90.jpg,1,0.7981,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0258146069,-118.245569541,"1385 E 15TH ST, 90021",180,34.0258146069_-118.245569541_180.jpg,1,0.779,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0612913581,-118.257879004,"1301 W 1ST ST, 90026",270,34.0612913581_-118.257879004_270.jpg,1,0.8252,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,33.7799198082,-118.26678487,"401 W ANAHEIM ST, 90744",0,33.7799198082_-118.26678487_0.jpg,1,0.6671,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.1668884643,-118.371724796,"11038 W WEDDINGTON ST, 91601",90,34.1668884643_-118.371724796_90.jpg,1,0.8754,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0661042576,-118.27017707,"109 S MOUNTAIN VIEW AVE, 90057",0,34.0661042576_-118.27017707_0.jpg,1,0.7155,tent
api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.0661042576,-118.27017707,"109 S MOUNTAIN VIEW AVE, 90057",90,34.0661042576_-118.27017707_90.jpg,1,0.8353,tent
